I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-761, -1044, -283, 902, -239, -663, 156, 224, -204, -97, -136, -341, 
-761, -1044, -283, 902, -239, -663, 156, 224, -204, -97, -136, -341, 
-761, -1044, -283, 902, -239, -663, 156, 224, -204, -97, -136, -341, 
-761, -1044, -283, 902, -239, -663, 156, 224, -204, -97, -136, -341, 
-771, -1054, -283, 912, -244, -668, 161, 234, -195, -97, -136, -341, 
-771, -1054, -283, 912, -244, -668, 165, 234, -195, -97, -136, -341, 
-771, -1054, -283, 912, -244, -668, 170, 234, -195, -97, -136, -341, 
-771, -1054, -283, 912, -244, -668, 175, 234, -195, -97, -136, -341, 
-771, -1044, -273, 907, -248, -658, 175, 234, -195, -87, -136, -341, 
-771, -1044, -273, 907, -248, -658, 175, 234, -195, -87, -136, -341, 
-771, -1044, -273, 907, -248, -658, 175, 234, -195, -87, -136, -341, 
-771, -1044, -273, 907, -248, -658, 175, 234, -195, -87, -136, -341, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -136, -341, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -136, -341, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -136, -341, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -136, -341, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -126, -331, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -126, -331, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -126, -331, 
-761, -1044, -283, 902, -239, -663, 175, 234, -185, -87, -126, -331, 
-771, -1034, -263, 902, -253, -649, 175, 244, -175, -78, -126, -322, 
-771, -1034, -263, 902, -253, -649, 175, 244, -175, -78, -126, -322, 
-771, -1034, -263, 902, -253, -649, 175, 244, -175, -78, -126, -322, 
-771, -1034, -263, 902, -253, -649, 175, 244, -175, -78, -126, -322, 
-766, -1034, -268, 900, -248, -651, 175, 244, -165, -68, -117, -312, 
-761, -1034, -273, 897, -244, -653, 175, 244, -165, -68, -117, -312, 
-756, -1034, -278, 895, -239, -656, 175, 244, -165, -68, -117, -312, 
-751, -1034, -283, 893, -234, -658, 175, 244, -165, -68, -117, -312, 
-751, -1034, -283, 893, -234, -658, 165, 234, -165, -68, -117, -302, 
-751, -1034, -283, 893, -234, -658, 165, 234, -165, -68, -117, -302, 
-751, -1034, -283, 893, -234, -658, 165, 234, -165, -68, -117, -302, 
-751, -1034, -283, 893, -234, -658, 165, 234, -165, -68, -117, -302, 
-751, -1029, -278, 890, -236, -653, 175, 244, -161, -58, -112, -292, 
-751, -1024, -273, 888, -239, -649, 175, 244, -156, -58, -107, -292, 
-751, -1019, -268, 885, -241, -644, 175, 244, -151, -58, -102, -292, 
-751, -1015, -263, 883, -244, -639, 175, 244, -146, -58, -97, -292, 
-741, -1015, -273, 878, -234, -644, 170, 244, -136, -48, -87, -283, 
-741, -1015, -273, 878, -234, -644, 165, 244, -136, -48, -87, -283, 
-741, -1015, -273, 878, -234, -644, 161, 244, -136, -48, -87, -283, 
-741, -1015, -273, 878, -234, -644, 156, 244, -136, -48, -87, -283, 
-727, -1000, -273, 863, -226, -636, 156, 244, -131, -39, -78, -273, 
-722, -995, -273, 858, -224, -634, 156, 244, -126, -39, -78, -273, 
-717, -990, -273, 854, -222, -631, 156, 244, -122, -39, -78, -273, 
-712, -985, -273, 849, -219, -629, 156, 244, -117, -39, -78, -273, 
-707, -985, -278, 846, -214, -631, 156, 253, -112, -24, -73, -268, 
-702, -985, -283, 844, -209, -634, 156, 253, -107, -19, -68, -263, 
-697, -985, -287, 841, -204, -636, 156, 253, -102, -14, -63, -258, 
-692, -985, -292, 839, -200, -639, 156, 253, -97, -9, -58, -253, 
-678, -980, -302, 829, -187, -641, 151, 263, -87, -4, -53, -248, 
-673, -976, -302, 824, -185, -639, 146, 263, -78, 0, -48, -244, 
-668, -971, -302, 819, -183, -636, 141, 263, -68, 4, -43, -239, 
-663, -966, -302, 814, -180, -634, 136, 263, -58, 9, -39, -234, 
-649, -951, -302, 800, -173, -627, 131, 253, -53, 24, -24, -219, 
-644, -936, -292, 790, -175, -614, 126, 253, -48, 29, -19, -214, 
-639, -922, -283, 780, -178, -602, 122, 253, -43, 34, -14, -209, 
-634, -907, -273, 771, -180, -590, 117, 253, -39, 39, -9, -204, 
-624, -897, -273, 761, -175, -585, 112, 263, -24, 53, 4, -185, 
-614, -888, -273, 751, -170, -580, 107, 263, -9, 68, 9, -175, 
-605, -878, -273, 741, -165, -575, 102, 263, 4, 82, 14, -165, 
-595, -868, -273, 732, -161, -570, 97, 263, 19, 97, 19, -156, 
-585, -858, -273, 722, -156, -566, 92, 263, 34, 102, 34, -146, 
-575, -849, -273, 712, -151, -561, 87, 263, 39, 107, 48, -136, 
-566, -839, -273, 702, -146, -556, 82, 263, 43, 112, 63, -126, 
-556, -829, -273, 692, -141, -551, 78, 263, 48, 117, 78, -117, 
-551, -810, -258, 680, -146, -534, 63, 258, 68, 141, 87, -97, 
-546, -790, -244, 668, -151, -517, 58, 253, 78, 156, 97, -87, 
-541, -771, -229, 656, -156, -500, 53, 248, 87, 170, 107, -78, 
-536, -751, -214, 644, -161, -483, 48, 244, 97, 185, 117, -68, 
-517, -741, -224, 629, -146, -483, 39, 239, 107, 195, 136, -58, 
-507, -732, -224, 619, -141, -478, 29, 234, 117, 204, 146, -48, 
-497, -722, -224, 610, -136, -473, 19, 229, 126, 214, 156, -39, 
-488, -712, -224, 600, -131, -468, 9, 224, 136, 224, 165, -29, 
-488, -697, -209, 592, -139, -453, 4, 209, 141, 229, 170, -24, 
-488, -692, -204, 590, -141, -448, 0, 204, 146, 234, 175, -19, 
-488, -688, -200, 588, -143, -444, -4, 200, 151, 239, 180, -14, 
-488, -683, -195, 585, -146, -439, -9, 195, 156, 244, 185, -9, 
-483, -663, -180, 573, -151, -422, -14, 190, 161, 263, 190, 0, 
-478, -653, -175, 566, -151, -414, -19, 185, 165, 273, 195, 9, 
-473, -644, -170, 558, -151, -407, -24, 180, 170, 283, 200, 19, 
-468, -634, -165, 551, -151, -400, -29, 175, 175, 292, 204, 29, 
-468, -624, -156, 546, -156, -390, -43, 161, 165, 283, 214, 29, 
-468, -624, -156, 546, -156, -390, -48, 156, 165, 283, 214, 29, 
-468, -624, -156, 546, -156, -390, -53, 151, 165, 283, 214, 29, 
-468, -624, -156, 546, -156, -390, -58, 146, 165, 283, 214, 29, 
-473, -624, -151, 549, -161, -387, -58, 141, 175, 292, 214, 39, 
-478, -624, -146, 551, -165, -385, -58, 136, 175, 292, 214, 39, 
-483, -624, -141, 553, -170, -383, -58, 131, 175, 292, 214, 39, 
-488, -624, -136, 556, -175, -380, -58, 126, 175, 292, 214, 39, 
-497, -624, -126, 561, -185, -375, -63, 117, 170, 287, 209, 29, 
-497, -624, -126, 561, -185, -375, -68, 107, 165, 283, 204, 29, 
-497, -624, -126, 561, -185, -375, -73, 97, 161, 278, 200, 29, 
-497, -624, -126, 561, -185, -375, -78, 87, 156, 273, 195, 29, 
-507, -639, -131, 573, -187, -385, -68, 87, 141, 258, 190, 19, 
-517, -644, -126, 580, -195, -385, -68, 87, 136, 253, 185, 19, 
-527, -649, -122, 588, -202, -385, -68, 87, 131, 248, 180, 19, 
-536, -653, -117, 595, -209, -385, -68, 87, 126, 244, 175, 19, 
-546, -663, -117, 605, -214, -390, -63, 78, 107, 234, 165, 9, 
-556, -673, -117, 614, -219, -395, -58, 78, 97, 224, 156, 0, 
-566, -683, -117, 624, -224, -400, -53, 78, 87, 214, 146, -9, 
-575, -692, -117, 634, -229, -405, -48, 78, 78, 204, 136, -19, 
-595, -707, -112, 651, -241, -409, -43, 73, 58, 190, 117, -39, 
-605, -722, -117, 663, -244, -419, -39, 68, 48, 175, 107, -48, 
