I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 19, 0, -19, 9, 9, 68, 546, 253, 234, 263, 68, 
19, 19, 0, -19, 9, 9, 68, 546, 253, 234, 263, 68, 
19, 19, 0, -19, 9, 9, 68, 546, 253, 234, 263, 68, 
19, 19, 0, -19, 9, 9, 68, 546, 253, 234, 263, 68, 
29, 39, 9, -34, 9, 24, 63, 561, 273, 244, 273, 82, 
29, 48, 19, -39, 4, 34, 58, 566, 283, 253, 283, 87, 
29, 58, 29, -43, 0, 43, 53, 570, 292, 263, 292, 92, 
29, 68, 39, -48, -4, 53, 48, 575, 302, 273, 302, 97, 
43, 82, 39, -63, 2, 61, 34, 585, 307, 283, 312, 112, 
48, 87, 39, -68, 4, 63, 29, 585, 312, 292, 322, 117, 
53, 92, 39, -73, 7, 65, 24, 585, 317, 302, 331, 122, 
58, 97, 39, -78, 9, 68, 19, 585, 322, 312, 341, 126, 
68, 107, 39, -87, 14, 73, 9, 585, 336, 322, 356, 141, 
68, 107, 39, -87, 14, 73, 9, 585, 341, 331, 361, 146, 
68, 107, 39, -87, 14, 73, 9, 585, 346, 341, 366, 151, 
68, 107, 39, -87, 14, 73, 9, 585, 351, 351, 370, 156, 
82, 122, 39, -102, 21, 80, 0, 580, 361, 351, 375, 161, 
87, 126, 39, -107, 24, 82, 0, 575, 361, 351, 380, 165, 
92, 131, 39, -112, 26, 85, 0, 570, 361, 351, 385, 170, 
97, 136, 39, -117, 29, 87, 0, 566, 361, 351, 390, 175, 
87, 136, 48, -112, 19, 92, -9, 561, 351, 361, 400, 175, 
87, 136, 48, -112, 19, 92, -9, 556, 351, 361, 400, 175, 
87, 136, 48, -112, 19, 92, -9, 551, 351, 361, 400, 175, 
87, 136, 48, -112, 19, 92, -9, 546, 351, 361, 400, 175, 
87, 126, 39, -107, 24, 82, -9, 527, 331, 356, 395, 185, 
87, 126, 39, -107, 24, 82, -9, 517, 322, 351, 390, 185, 
87, 126, 39, -107, 24, 82, -9, 507, 312, 346, 385, 185, 
87, 126, 39, -107, 24, 82, -9, 497, 302, 341, 380, 185, 
78, 117, 39, -97, 19, 78, -19, 483, 278, 331, 366, 170, 
78, 107, 29, -92, 24, 68, -19, 468, 263, 322, 361, 165, 
78, 97, 19, -87, 29, 58, -19, 453, 248, 312, 356, 161, 
78, 87, 9, -82, 34, 48, -19, 439, 234, 302, 351, 156, 
73, 73, 0, -73, 36, 36, -14, 424, 219, 292, 341, 151, 
68, 68, 0, -68, 34, 34, -9, 409, 204, 283, 331, 146, 
63, 63, 0, -63, 31, 31, -4, 395, 190, 273, 322, 141, 
58, 58, 0, -58, 29, 29, 0, 380, 175, 263, 312, 136, 
53, 53, 0, -53, 26, 26, 9, 361, 151, 248, 302, 131, 
48, 48, 0, -48, 24, 24, 9, 341, 136, 234, 292, 126, 
43, 43, 0, -43, 21, 21, 9, 322, 122, 219, 283, 122, 
39, 39, 0, -39, 19, 19, 9, 302, 107, 204, 273, 117, 
24, 29, 4, -26, 9, 17, 19, 287, 82, 185, 253, 107, 
19, 19, 0, -19, 9, 9, 19, 273, 68, 175, 244, 97, 
14, 9, -4, -12, 9, 2, 19, 258, 53, 165, 234, 87, 
9, 0, -9, -4, 9, -4, 19, 244, 39, 156, 224, 78, 
4, -9, -14, 2, 9, -12, 19, 229, 19, 136, 219, 63, 
0, -19, -19, 9, 9, -19, 19, 214, 9, 126, 214, 58, 
-4, -29, -24, 17, 9, -26, 19, 200, 0, 117, 209, 53, 
-9, -39, -29, 24, 9, -34, 19, 185, -9, 107, 204, 48, 
0, -39, -39, 19, 19, -39, 19, 175, -29, 92, 190, 43, 
0, -39, -39, 19, 19, -39, 19, 165, -39, 87, 185, 39, 
0, -39, -39, 19, 19, -39, 19, 156, -48, 82, 180, 34, 
0, -39, -39, 19, 19, -39, 19, 146, -58, 78, 175, 29, 
-14, -53, -39, 34, 12, -46, 19, 141, -63, 73, 175, 19, 
-19, -58, -39, 39, 9, -48, 19, 136, -68, 68, 175, 19, 
-24, -63, -39, 43, 7, -51, 19, 131, -73, 63, 175, 19, 
-29, -68, -39, 48, 4, -53, 19, 126, -78, 58, 175, 19, 
-29, -58, -29, 43, 0, -43, 29, 117, -87, 48, 175, 9, 
-29, -58, -29, 43, 0, -43, 29, 117, -87, 48, 175, 9, 
-29, -58, -29, 43, 0, -43, 29, 117, -87, 48, 175, 9, 
-29, -58, -29, 43, 0, -43, 29, 117, -87, 48, 175, 9, 
-39, -68, -29, 53, -4, -48, 29, 117, -97, 39, 185, 9, 
-39, -68, -29, 53, -4, -48, 29, 117, -97, 39, 185, 9, 
-39, -68, -29, 53, -4, -48, 29, 117, -97, 39, 185, 9, 
-39, -68, -29, 53, -4, -48, 29, 117, -97, 39, 185, 9, 
-39, -78, -39, 58, 0, -58, 29, 107, -107, 29, 185, 0, 
-39, -78, -39, 58, 0, -58, 29, 107, -107, 29, 185, 0, 
-39, -78, -39, 58, 0, -58, 29, 107, -107, 29, 185, 0, 
-39, -78, -39, 58, 0, -58, 29, 107, -107, 29, 185, 0, 
-39, -68, -29, 53, -4, -48, 39, 107, -117, 19, 175, 0, 
-39, -68, -29, 53, -4, -48, 39, 107, -117, 19, 175, 0, 
-39, -68, -29, 53, -4, -48, 39, 107, -117, 19, 175, 0, 
-39, -68, -29, 53, -4, -48, 39, 107, -117, 19, 175, 0, 
-48, -78, -29, 63, -9, -53, 39, 107, -117, 19, 175, -9, 
-48, -78, -29, 63, -9, -53, 39, 107, -117, 19, 175, -9, 
-48, -78, -29, 63, -9, -53, 39, 107, -117, 19, 175, -9, 
-48, -78, -29, 63, -9, -53, 39, 107, -117, 19, 175, -9, 
-53, -78, -24, 65, -14, -51, 29, 97, -117, 9, 165, -9, 
-58, -78, -19, 68, -19, -48, 29, 97, -117, 9, 165, -9, 
-63, -78, -14, 70, -24, -46, 29, 97, -117, 9, 165, -9, 
-68, -78, -9, 73, -29, -43, 29, 97, -117, 9, 165, -9, 
-53, -68, -14, 61, -19, -41, 34, 102, -117, 19, 156, 0, 
-48, -68, -19, 58, -14, -43, 39, 107, -117, 19, 156, 0, 
-43, -68, -24, 56, -9, -46, 43, 112, -117, 19, 156, 0, 
-39, -68, -29, 53, -4, -48, 48, 117, -117, 19, 156, 0, 
-43, -78, -34, 61, -4, -56, 39, 117, -117, 9, 146, -4, 
-48, -78, -29, 63, -9, -53, 39, 117, -117, 9, 146, -9, 
-53, -78, -24, 65, -14, -51, 39, 117, -117, 9, 146, -14, 
-58, -78, -19, 68, -19, -48, 39, 117, -117, 9, 146, -19, 
-48, -68, -19, 58, -14, -43, 39, 117, -107, 9, 136, -9, 
-48, -68, -19, 58, -14, -43, 39, 117, -107, 9, 136, -9, 
-48, -68, -19, 58, -14, -43, 39, 117, -107, 9, 136, -9, 
-48, -68, -19, 58, -14, -43, 39, 117, -107, 9, 136, -9, 
-48, -58, -9, 53, -19, -34, 39, 126, -97, 19, 126, 0, 
-48, -58, -9, 53, -19, -34, 39, 126, -97, 19, 126, 0, 
-48, -58, -9, 53, -19, -34, 39, 126, -97, 19, 126, 0, 
-48, -58, -9, 53, -19, -34, 39, 126, -97, 19, 126, 0, 
-48, -68, -19, 58, -14, -43, 48, 126, -97, 29, 126, 0, 
-48, -68, -19, 58, -14, -43, 48, 126, -97, 29, 126, 0, 
-48, -68, -19, 58, -14, -43, 48, 126, -97, 29, 126, 0, 
-48, -68, -19, 58, -14, -43, 48, 126, -97, 29, 126, 0, 
-48, -58, -9, 53, -19, -34, 48, 126, -87, 29, 117, 0, 
-48, -58, -9, 53, -19, -34, 48, 126, -87, 29, 117, 0, 
-48, -53, -4, 51, -21, -29, 48, 126, -87, 29, 117, 0, 
-48, -48, 0, 48, -24, -24, 53, 141, -78, 39, 122, 0, 
-34, -39, -4, 36, -14, -21, 73, 146, -73, 48, 117, 0, 
-34, -24, 9, 29, -21, -7, 78, 151, -68, 48, 117, 4, 
-34, -19, 14, 26, -24, -2, 82, 156, -63, 48, 117, 4, 
-34, -9, 24, 21, -29, 7, 87, 156, -63, 53, 122, 9, 
-43, -14, 29, 29, -36, 7, 78, 165, -53, 53, 117, 9, 
-43, -9, 34, 26, -39, 12, 78, 170, -43, 63, 126, 9, 
