I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, 78, 68, -43, -29, 73, -43, 0, 234, 248, 331, 112, 
14, 82, 68, -48, -26, 75, -48, 9, 229, 253, 326, 117, 
29, 87, 58, -58, -14, 73, -48, 9, 224, 244, 317, 112, 
4, 78, 73, -41, -34, 75, -48, -9, 219, 234, 317, 107, 
-43, 53, 97, -4, -70, 75, -43, -14, 214, 234, 312, 107, 
-39, 68, 107, -14, -73, 87, -43, -14, 209, 239, 307, 112, 
19, 107, 87, -63, -34, 97, -34, 0, 219, 253, 322, 131, 
34, 107, 73, -70, -19, 90, -29, 0, 224, 248, 317, 131, 
9, 82, 73, -46, -31, 78, -48, -19, 195, 214, 283, 102, 
4, 82, 78, -43, -36, 80, -58, -24, 190, 209, 283, 102, 
4, 92, 87, -48, -41, 90, -48, -24, 195, 214, 287, 112, 
-29, 68, 97, -19, -63, 82, -43, -19, 175, 214, 273, 102, 
-48, 29, 78, 9, -63, 53, -43, -34, 151, 185, 244, 73, 
-29, 24, 53, 2, -41, 39, -43, -48, 141, 175, 239, 68, 
-48, 29, 78, 9, -63, 53, -39, -48, 141, 175, 239, 78, 
-68, 29, 97, 19, -82, 63, -34, -39, 141, 170, 234, 78, 
-68, 24, 92, 21, -80, 58, -29, -39, 136, 170, 224, 78, 
-58, 29, 87, 14, -73, 58, -39, -48, 126, 151, 214, 63, 
-43, 39, 82, 2, -63, 61, -24, -39, 122, 136, 195, 58, 
-43, 24, 68, 9, -56, 46, -19, -39, 112, 131, 180, 48, 
-53, -9, 43, 31, -48, 17, -24, -43, 92, 122, 170, 43, 
-48, 14, 63, 17, -56, 39, -24, -43, 92, 122, 170, 39, 
-48, 34, 82, 7, -65, 58, 0, -34, 102, 122, 170, 48, 
-68, 14, 82, 26, -75, 48, -14, -43, 78, 107, 151, 29, 
-68, 0, 68, 34, -68, 34, -9, -39, 68, 97, 146, 29, 
-43, 24, 68, 9, -56, 46, 4, -24, 82, 97, 146, 39, 
-29, 24, 53, 2, -41, 39, 9, -29, 73, 97, 141, 29, 
-39, 4, 43, 17, -41, 24, 4, -29, 58, 82, 131, 19, 
-29, 0, 29, 14, -29, 14, 4, -29, 48, 73, 126, 19, 
-19, -9, 9, 14, -14, 0, -14, -48, 34, 48, 107, -9, 
-63, -58, 4, 61, -34, -26, -19, -63, 9, 24, 82, -34, 
-126, -82, 43, 104, -85, -19, -9, -58, 9, 24, 82, -29, 
-102, -68, 34, 85, -68, -17, 4, -43, 9, 24, 82, -24, 
-48, -78, -29, 63, -9, -53, 0, -53, 0, 14, 73, -39, 
-39, -68, -29, 53, -4, -48, 4, -58, 0, 19, 73, -34, 
-39, -29, 9, 34, -24, -9, 9, -48, 9, 34, 82, -19, 
-24, -19, 4, 21, -14, -7, 19, -34, 9, 39, 78, -14, 
-19, -43, -24, 31, 2, -34, 19, -43, 0, 24, 63, -34, 
-29, -39, -9, 34, -9, -24, 14, -48, 0, 19, 68, -34, 
-19, 0, 19, 9, -19, 9, 19, -39, 9, 29, 73, -24, 
9, 19, 9, -14, 0, 14, 29, -19, 24, 43, 87, -9, 
48, 29, -19, -39, 34, 4, 24, -24, 14, 29, 73, -19, 
73, 53, -19, -63, 46, 17, 34, -19, 9, 29, 82, -9, 
39, 53, 14, -46, 12, 34, 39, -24, 4, 34, 87, 0, 
-43, -29, 14, 36, -29, -7, 39, -34, 4, 34, 87, -14, 
-107, -92, 14, 100, -61, -39, 29, -58, -19, 0, 48, -43, 
-102, -82, 19, 92, -61, -31, 24, -58, -29, 4, 53, -39, 
-73, -48, 24, 61, -48, -12, 34, -43, -9, 29, 73, -24, 
-68, -53, 14, 61, -41, -19, 39, -34, 14, 43, 92, -9, 
-78, -43, 34, 61, -56, -4, 39, -34, 14, 34, 82, -9, 
-92, -29, 63, 61, -78, 17, 34, -39, 0, 19, 73, -14, 
-107, -48, 58, 78, -82, 4, 29, -39, -9, 14, 68, -29, 
-63, -63, 0, 63, -31, -31, 19, -53, -19, 14, 68, -43, 
-14, -53, -39, 34, 12, -46, 0, -78, -29, 9, 58, -48, 
-29, -68, -39, 48, 4, -53, -24, -97, -53, -14, 43, -63, 
-82, -78, 4, 80, -43, -36, -9, -82, -29, 0, 53, -48, 
-151, -63, 87, 107, -119, 12, 39, -34, 19, 48, 97, -9, 
-131, -34, 97, 82, -114, 31, 39, -29, 24, 58, 112, 4, 
4, -19, -24, 7, 14, -21, -9, -68, -19, 14, 78, -29, 
24, -14, -39, -4, 31, -26, -19, -78, -19, 9, 78, -34, 
-58, 4, 63, 26, -61, 34, 9, -43, 4, 39, 112, 4, 
-34, 29, 63, 2, -48, 46, 9, -39, 0, 48, 126, 14, 
58, 53, -4, -56, 31, 24, 9, -39, 4, 58, 131, 19, 
58, 63, 4, -61, 26, 34, 14, -39, 24, 58, 141, 24, 
19, 43, 24, -31, -2, 34, 19, -34, 14, 48, 136, 19, 
0, 9, 9, -4, -4, 9, 14, -48, 0, 39, 131, 4, 
-29, -29, 0, 29, -14, -14, 9, -63, -9, 39, 122, -9, 
-53, -43, 9, 48, -31, -17, 9, -73, 9, 48, 126, -9, 
-78, -43, 34, 61, -56, -4, 14, -63, 14, 53, 136, 4, 
-87, -39, 48, 63, -68, 4, 14, -68, 9, 48, 136, 4, 
-102, -29, 73, 65, -87, 21, 14, -68, 0, 53, 136, 4, 
-107, -48, 58, 78, -82, 4, 0, -78, -9, 43, 122, -14, 
-82, -73, 9, 78, -46, -31, -9, -87, -14, 29, 117, -29, 
-92, -73, 19, 82, -56, -26, 0, -87, -14, 43, 126, -19, 
-102, -39, 63, 70, -82, 12, 9, -73, 4, 48, 141, 0, 
-78, 4, 82, 36, -80, 43, 14, -53, 19, 58, 156, 9, 
-43, 9, 53, 17, -48, 31, 9, -58, 19, 63, 165, 4, 
-34, 9, 43, 12, -39, 26, 0, -68, 24, 82, 180, 19, 
-39, 4, 43, 17, -41, 24, 0, -53, 34, 97, 195, 29, 
-29, -24, 4, 26, -17, -9, -14, -63, 29, 78, 180, 9, 
-39, -68, -29, 53, -4, -48, -14, -73, 9, 58, 161, -9, 
-58, -87, -29, 73, -14, -58, -9, -73, 14, 53, 170, 9, 
-58, -39, 19, 48, -39, -9, -9, -63, 29, 78, 190, 24, 
-29, 39, 68, -4, -48, 53, -19, -68, 48, 97, 214, 34, 
-14, 53, 68, -19, -41, 61, -19, -63, 58, 102, 214, 39, 
-14, 53, 68, -19, -41, 61, -34, -73, 68, 102, 224, 43, 
-29, 68, 97, -19, -63, 82, -63, -97, 53, 97, 219, 34, 
-58, 43, 102, 7, -80, 73, -58, -102, 58, 102, 224, 34, 
-78, 39, 117, 19, -97, 78, -43, -78, 82, 122, 248, 53, 
-43, 92, 136, -24, -90, 114, -43, -68, 112, 146, 268, 73, 
4, 112, 107, -58, -51, 109, -53, -78, 122, 156, 278, 68, 
-24, 92, 117, -34, -70, 104, -63, -87, 122, 165, 287, 87, 
-82, 78, 161, 2, -122, 119, -92, -117, 122, 175, 302, 102, 
-87, 97, 185, -4, -136, 141, -112, -146, 117, 161, 287, 87, 
-97, 122, 219, -12, -158, 170, -102, -126, 136, 175, 307, 102, 
-102, 141, 244, -19, -173, 192, -97, -107, 156, 204, 331, 122, 
-24, 165, 190, -70, -107, 178, -117, -122, 146, 190, 326, 122, 
68, 190, 122, -129, -26, 156, -131, -136, 136, 180, 331, 117, 
68, 180, 112, -124, -21, 146, -131, -131, 122, 170, 317, 102, 
24, 161, 136, -92, -56, 148, -122, -131, 126, 170, 317, 97, 
19, 180, 161, -100, -70, 170, -122, -126, 131, 180, 331, 122, 
0, 204, 204, -102, -102, 204, -126, -131, 141, 195, 356, 146, 
-53, 170, 224, -58, -139, 197, -131, -141, 146, 204, 361, 141, 
-73, 117, 190, -21, -131, 153, -136, -141, 136, 195, 351, 131, 
-73, 102, 175, -14, -124, 139, -136, -126, 126, 190, 351, 131, 
-63, 126, 190, -31, -126, 158, -136, -112, 136, 185, 351, 136, 
-9, 151, 161, -70, -85, 156, -131, -112, 141, 180, 351, 122, 
73, 156, 82, -114, -4, 119, -136, -122, 126, 170, 336, 102, 
97, 170, 73, -134, 12, 122, -112, -107, 136, 180, 346, 107, 
73, 180, 107, -126, -17, 143, -87, -82, 156, 195, 361, 122, 
39, 170, 131, -104, -46, 151, -63, -68, 151, 185, 351, 112, 
4, 131, 126, -68, -61, 129, -53, -78, 122, 156, 326, 82, 
-63, 73, 136, -4, -100, 104, -53, -82, 97, 126, 307, 58, 
-24, 73, 97, -24, -61, 85, -34, -39, 107, 131, 312, 68, 
141, 170, 29, -156, 56, 100, -19, 0, 112, 136, 317, 68, 
180, 180, 0, -180, 90, 90, 4, 0, 97, 122, 297, 53, 
9, 39, 29, -24, -9, 34, 24, -29, 78, 97, 268, 24, 
-258, -185, 73, 222, -165, -56, 9, -68, 24, 53, 229, -19, 
-385, -307, 78, 346, -231, -114, -19, -92, -19, 0, 185, -53, 
-253, -234, 19, 244, -136, -107, -14, -73, -19, 0, 185, -63, 
-92, -151, -58, 122, -17, -104, 14, -48, 4, 24, 204, -53, 
-73, -161, -87, 117, 7, -124, -9, -68, -14, 4, 180, -68, 
-97, -165, -68, 131, -14, -117, -14, -68, -29, -19, 170, -78, 
-68, -126, -58, 97, -4, -92, 24, -43, 4, 14, 190, -58, 
