I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-141, -302, -161, 222, 9, -231, -117, -468, -244, -4, -112, 126, 
-141, -302, -161, 222, 9, -231, -117, -473, -244, -4, -112, 122, 
-136, -302, -165, 219, 14, -234, -117, -473, -253, -9, -112, 122, 
-131, -302, -170, 217, 19, -236, -117, -468, -258, -9, -107, 126, 
-141, -307, -165, 224, 12, -236, -126, -483, -268, -9, -117, 117, 
-141, -302, -161, 222, 9, -231, -126, -488, -258, -4, -117, 122, 
-141, -302, -161, 222, 9, -231, -126, -492, -258, -4, -117, 122, 
-146, -312, -165, 229, 9, -239, -126, -497, -258, -4, -122, 122, 
-151, -322, -170, 236, 9, -246, -126, -497, -268, -9, -131, 117, 
-151, -307, -156, 229, 2, -231, -122, -492, -263, -14, -122, 112, 
-156, -307, -151, 231, -2, -229, -122, -492, -263, -19, -122, 107, 
-170, -312, -141, 241, -14, -226, -126, -492, -268, -24, -122, 102, 
-161, -302, -141, 231, -9, -222, -117, -483, -263, -9, -117, 112, 
-141, -292, -151, 217, 4, -222, -117, -483, -258, -4, -112, 112, 
-131, -292, -161, 212, 14, -226, -117, -483, -253, 0, -107, 112, 
-122, -297, -175, 209, 26, -236, -112, -483, -248, 4, -102, 112, 
-112, -268, -156, 190, 21, -212, -112, -483, -209, 24, -92, 122, 
-190, -326, -136, 258, -26, -231, -131, -512, -219, 4, -131, 78, 
-200, -366, -165, 283, -17, -265, -141, -522, -258, -24, -141, 68, 
-122, -322, -200, 222, 39, -261, -126, -497, -248, -4, -112, 97, 
-112, -283, -170, 197, 29, -226, -102, -478, -239, 9, -97, 97, 
-165, -283, -117, 224, -24, -200, -92, -483, -229, 0, -117, 78, 
-175, -253, -78, 214, -48, -165, -82, -463, -200, 19, -126, 68, 
-200, -239, -39, 219, -80, -139, -48, -439, -165, 39, -122, 58, 
-258, -273, -14, 265, -122, -143, -4, -424, -161, 34, -151, 34, 
-292, -297, -4, 295, -143, -151, 14, -409, -175, 24, -180, 4, 
-253, -302, -48, 278, -102, -175, 4, -395, -175, 19, -170, 9, 
-209, -292, -82, 251, -63, -187, -14, -361, -170, 29, -161, 19, 
-175, -283, -107, 229, -34, -195, -9, -292, -131, 73, -126, 34, 
-117, -292, -175, 204, 29, -234, 4, -200, -53, 122, -78, 58, 
-68, -326, -258, 197, 95, -292, -9, -136, 19, 165, -34, 102, 
-19, -331, -312, 175, 146, -322, -34, -117, 117, 263, 48, 170, 
82, -292, -375, 104, 229, -334, -78, -122, 214, 395, 195, 273, 
180, -263, -444, 41, 312, -353, -170, -209, 283, 531, 366, 395, 
263, -204, -468, -29, 366, -336, -312, -375, 331, 673, 551, 551, 
419, -78, -497, -170, 458, -287, -483, -541, 419, 868, 805, 756, 
639, 68, -570, -353, 605, -251, -697, -746, 497, 1058, 1068, 1000, 
834, 180, -653, -507, 744, -236, -912, -990, 497, 1180, 1273, 1195, 
932, 268, -663, -600, 797, -197, -1054, -1215, 429, 1195, 1371, 1322, 
951, 302, -649, -627, 800, -173, -1137, -1390, 297, 1102, 1332, 1342, 
932, 204, -727, -568, 829, -261, -1190, -1537, 107, 883, 1195, 1278, 
878, -4, -883, -436, 880, -444, -1190, -1673, -156, 595, 956, 1161, 
795, -165, -961, -314, 878, -563, -1185, -1810, -473, 258, 649, 1000, 
663, -273, -936, -195, 800, -605, -1141, -1956, -824, -78, 356, 810, 
458, -424, -883, -17, 671, -653, -1044, -2054, -1127, -375, 68, 624, 
253, -551, -805, 148, 529, -678, -932, -2108, -1332, -619, -190, 448, 
141, -600, -741, 229, 441, -671, -839, -2054, -1376, -707, -317, 336, 
78, -629, -707, 275, 392, -668, -771, -1903, -1288, -692, -361, 258, 
24, -668, -692, 322, 358, -680, -678, -1712, -1180, -653, -395, 209, 
-53, -624, -570, 339, 258, -597, -580, -1522, -1049, -580, -385, 156, 
-122, -527, -405, 324, 141, -466, -517, -1322, -883, -468, -336, 112, 
-122, -444, -322, 283, 100, -383, -463, -1156, -722, -351, -307, 97, 
-92, -366, -273, 229, 90, -319, -409, -1015, -590, -253, -283, 102, 
-92, -302, -209, 197, 58, -256, -361, -897, -497, -185, -234, 92, 
-122, -287, -165, 204, 21, -226, -331, -795, -448, -136, -214, 68, 
-151, -307, -156, 229, 2, -231, -292, -722, -395, -97, -204, 73, 
-146, -292, -146, 219, 0, -219, -268, -668, -341, -53, -175, 78, 
-141, -268, -126, 204, -7, -197, -244, -629, -326, -34, -156, 78, 
-146, -263, -117, 204, -14, -190, -219, -590, -312, -24, -151, 68, 
-146, -273, -126, 209, -9, -200, -200, -566, -287, -19, -151, 68, 
-151, -283, -131, 217, -9, -207, -190, -551, -263, -14, -131, 63, 
-146, -263, -117, 204, -14, -190, -170, -536, -239, -4, -146, 43, 
-117, -229, -112, 173, -2, -170, -161, -517, -224, 9, -151, 58, 
-131, -268, -136, 200, 2, -202, -151, -502, -209, 39, -131, 68, 
-141, -278, -136, 209, -2, -207, -131, -473, -200, 43, -126, 78, 
-141, -258, -117, 200, -12, -187, -122, -448, -195, 53, -122, 78, 
-136, -258, -122, 197, -7, -190, -122, -439, -185, 58, -117, 78, 
-136, -258, -122, 197, -7, -190, -117, -434, -180, 58, -117, 73, 
-122, -239, -117, 180, -2, -178, -117, -434, -180, 48, -107, 73, 
-117, -234, -117, 175, 0, -175, -117, -439, -180, 48, -107, 78, 
-112, -229, -117, 170, 2, -173, -117, -439, -180, 48, -107, 78, 
-107, -219, -112, 163, 2, -165, -112, -439, -180, 48, -107, 78, 
-122, -234, -112, 178, -4, -173, -122, -444, -185, 43, -126, 63, 
-131, -239, -107, 185, -12, -173, -117, -434, -175, 43, -136, 58, 
-146, -258, -112, 202, -17, -185, -117, -429, -180, 48, -146, 53, 
-161, -278, -117, 219, -21, -197, -117, -429, -175, 43, -146, 48, 
-151, -263, -112, 207, -19, -187, -102, -414, -170, 58, -131, 63, 
-141, -253, -112, 197, -14, -183, -102, -409, -165, 63, -122, 68, 
-136, -239, -102, 187, -17, -170, -102, -405, -161, 63, -117, 73, 
-126, -234, -107, 180, -9, -170, -102, -400, -151, 68, -112, 78, 
-131, -244, -112, 187, -9, -178, -117, -414, -156, 58, -117, 63, 
-136, -253, -117, 195, -9, -185, -117, -419, -161, 53, -126, 63, 
-141, -263, -122, 202, -9, -192, -117, -419, -161, 48, -131, 63, 
-146, -268, -122, 207, -12, -195, -112, -419, -165, 53, -136, 63, 
-136, -253, -117, 195, -9, -185, -112, -414, -141, 78, -131, 82, 
-136, -248, -112, 192, -12, -180, -107, -409, -136, 78, -131, 82, 
-141, -244, -102, 192, -19, -173, -107, -409, -131, 78, -131, 78, 
-141, -234, -92, 187, -24, -163, -112, -405, -126, 68, -131, 78, 
-136, -239, -102, 187, -17, -170, -122, -405, -141, 58, -141, 73, 
-136, -248, -112, 192, -12, -180, -122, -405, -146, 58, -141, 68, 
-136, -253, -117, 195, -9, -185, -122, -405, -151, 58, -141, 63, 
-136, -248, -112, 192, -12, -180, -117, -405, -151, 58, -136, 63, 
-131, -244, -112, 187, -9, -178, -107, -400, -141, 73, -146, 68, 
-131, -244, -112, 187, -9, -178, -107, -400, -136, 73, -146, 73, 
-141, -248, -107, 195, -17, -178, -112, -395, -136, 73, -146, 73, 
-146, -244, -97, 195, -24, -170, -112, -385, -131, 73, -146, 78, 
-146, -244, -97, 195, -24, -170, -112, -380, -117, 68, -141, 78, 
-131, -244, -112, 187, -9, -178, -112, -380, -117, 73, -141, 73, 
-136, -248, -112, 192, -12, -180, -112, -380, -117, 73, -141, 68, 
-151, -263, -112, 207, -19, -187, -112, -380, -122, 73, -141, 63, 
-146, -258, -112, 202, -17, -185, -107, -380, -131, 73, -141, 68, 
