I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-68, -302, -234, 185, 82, -268, 712, -39, 68, 761, 566, 800, 
-68, -302, -234, 185, 82, -268, 712, -39, 68, 761, 566, 800, 
-68, -302, -234, 185, 82, -268, 712, -39, 68, 761, 566, 800, 
-68, -302, -234, 185, 82, -268, 712, -39, 68, 761, 566, 800, 
-78, -307, -229, 192, 75, -268, 707, -53, 43, 741, 551, 795, 
-78, -312, -234, 195, 78, -273, 702, -58, 29, 732, 546, 790, 
-78, -317, -239, 197, 80, -278, 697, -63, 14, 722, 541, 785, 
-78, -322, -244, 200, 82, -283, 692, -68, 0, 712, 536, 780, 
-87, -341, -253, 214, 82, -297, 683, -78, -19, 688, 517, 775, 
-87, -351, -263, 219, 87, -307, 683, -87, -39, 673, 507, 771, 
-87, -361, -273, 224, 92, -317, 683, -97, -58, 658, 497, 766, 
-87, -370, -283, 229, 97, -326, 683, -107, -78, 644, 488, 761, 
-97, -380, -283, 239, 92, -331, 683, -112, -102, 624, 473, 756, 
-97, -390, -292, 244, 97, -341, 683, -117, -117, 614, 468, 751, 
-97, -400, -302, 248, 102, -351, 683, -122, -131, 605, 463, 746, 
-97, -409, -312, 253, 107, -361, 683, -126, -146, 595, 458, 741, 
-107, -424, -317, 265, 104, -370, 683, -146, -165, 566, 444, 722, 
-107, -439, -331, 273, 112, -385, 683, -156, -185, 546, 429, 712, 
-107, -453, -346, 280, 119, -400, 683, -165, -204, 527, 414, 702, 
-107, -468, -361, 287, 126, -414, 683, -175, -224, 507, 400, 692, 
-117, -478, -361, 297, 122, -419, 683, -185, -234, 502, 390, 688, 
-117, -488, -370, 302, 126, -429, 683, -185, -244, 497, 380, 683, 
-117, -497, -380, 307, 131, -439, 683, -185, -253, 492, 370, 678, 
-117, -507, -390, 312, 136, -448, 683, -185, -263, 488, 361, 673, 
-126, -522, -395, 324, 134, -458, 683, -195, -283, 473, 346, 663, 
-126, -527, -400, 326, 136, -463, 683, -195, -292, 458, 341, 653, 
-126, -531, -405, 329, 139, -468, 683, -195, -302, 444, 336, 644, 
-126, -536, -409, 331, 141, -473, 683, -195, -312, 429, 331, 634, 
-136, -541, -405, 339, 134, -473, 683, -200, -317, 414, 326, 629, 
