I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, 0, -39, -19, 39, -19, 0, -19, 0, 48, -87, -97, 
39, 0, -39, -19, 39, -19, 0, -19, 0, 48, -87, -97, 
39, 0, -39, -19, 39, -19, 0, -19, 0, 48, -87, -97, 
39, 0, -39, -19, 39, -19, 0, -19, 0, 48, -87, -97, 
39, 0, -39, -19, 39, -19, 9, -29, 0, 58, -82, -82, 
39, 0, -39, -19, 39, -19, 9, -29, 0, 58, -78, -78, 
39, 0, -39, -19, 39, -19, 9, -29, 0, 58, -73, -73, 
39, 0, -39, -19, 39, -19, 9, -29, 0, 58, -68, -68, 
39, 0, -39, -19, 39, -19, 0, -29, 0, 58, -68, -73, 
39, 0, -39, -19, 39, -19, 0, -29, 0, 58, -68, -78, 
39, 0, -39, -19, 39, -19, 0, -29, 0, 58, -68, -82, 
39, 0, -39, -19, 39, -19, 0, -29, 0, 58, -68, -87, 
29, 0, -29, -14, 29, -14, 0, -29, 0, 58, -78, -78, 
29, 0, -29, -14, 29, -14, 0, -29, 0, 58, -78, -78, 
29, 0, -29, -14, 29, -14, 0, -29, 0, 58, -78, -78, 
29, 0, -29, -14, 29, -14, 0, -29, 0, 58, -78, -78, 
39, 0, -39, -19, 39, -19, 0, -19, 9, 58, -68, -78, 
39, 0, -39, -19, 39, -19, 0, -19, 9, 58, -68, -78, 
39, 0, -39, -19, 39, -19, 0, -19, 9, 58, -68, -78, 
39, 0, -39, -19, 39, -19, 0, -19, 9, 58, -68, -78, 
29, -9, -39, -9, 34, -24, 9, -19, 9, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -19, 9, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -19, 9, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -19, 9, 58, -78, -87, 
29, -14, -43, -7, 36, -29, 9, -29, 0, 48, -87, -92, 
29, -19, -48, -4, 39, -34, 9, -29, 0, 48, -87, -97, 
29, -24, -53, -2, 41, -39, 9, -29, 0, 48, -87, -102, 
29, -29, -58, 0, 43, -43, 9, -29, 0, 48, -87, -107, 
19, -29, -48, 4, 34, -39, 0, -29, 0, 39, -78, -92, 
19, -29, -48, 4, 34, -39, 0, -29, 0, 39, -78, -87, 
19, -29, -48, 4, 34, -39, 0, -29, 0, 39, -78, -82, 
19, -29, -48, 4, 34, -39, 0, -29, 0, 39, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -19, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -19, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -19, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -19, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -24, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -29, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -34, 0, 48, -78, -78, 
29, -19, -48, -4, 39, -34, 9, -39, 0, 48, -78, -78, 
39, -9, -48, -14, 43, -29, 9, -29, 0, 58, -78, -68, 
39, -9, -48, -14, 43, -29, 9, -29, 0, 58, -78, -68, 
39, -9, -48, -14, 43, -29, 9, -29, 0, 58, -78, -68, 
39, -9, -48, -14, 43, -29, 9, -29, 0, 58, -78, -68, 
39, -9, -48, -14, 43, -29, 0, -29, 9, 48, -78, -78, 
39, -9, -48, -14, 43, -29, 0, -29, 9, 48, -78, -78, 
39, -9, -48, -14, 43, -29, 0, -29, 9, 48, -78, -78, 
39, -9, -48, -14, 43, -29, 0, -29, 9, 48, -78, -78, 
29, -9, -39, -9, 34, -24, 9, -39, 0, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -39, 0, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -39, 0, 58, -78, -87, 
29, -9, -39, -9, 34, -24, 9, -39, 0, 58, -78, -87, 
34, -19, -53, -7, 43, -36, 0, -29, 0, 48, -78, -78, 
39, -19, -58, -9, 48, -39, 0, -29, 0, 48, -78, -78, 
43, -19, -63, -12, 53, -41, 0, -29, 0, 48, -78, -78, 
48, -19, -68, -14, 58, -43, 0, -29, 0, 48, -78, -78, 
48, -19, -68, -14, 58, -43, 0, -29, 0, 48, -87, -87, 
48, -19, -68, -14, 58, -43, 0, -29, 0, 48, -87, -87, 
48, -19, -68, -14, 58, -43, 0, -29, 0, 48, -87, -87, 
48, -19, -68, -14, 58, -43, 0, -29, 0, 48, -87, -87, 
39, -29, -68, -4, 53, -48, 9, -29, 0, 48, -87, -97, 
39, -29, -68, -4, 53, -48, 9, -29, 0, 48, -87, -97, 
39, -29, -68, -4, 53, -48, 9, -29, 0, 48, -87, -97, 
39, -29, -68, -4, 53, -48, 9, -29, 0, 48, -87, -97, 
29, -29, -58, 0, 43, -43, 9, -29, 0, 48, -78, -87, 
29, -29, -58, 0, 43, -43, 9, -29, 0, 48, -78, -87, 
29, -29, -58, 0, 43, -43, 9, -29, 0, 48, -78, -87, 
29, -29, -58, 0, 43, -43, 9, -29, 0, 48, -78, -87, 
29, -19, -48, -4, 39, -34, 9, -29, 0, 39, -68, -78, 
29, -19, -48, -4, 39, -34, 9, -29, 0, 39, -68, -78, 
29, -19, -48, -4, 39, -34, 9, -29, 0, 39, -68, -78, 
