I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, 0, -9, -4, 9, -4, 68, -19, 146, 87, -9, -58, 
9, 0, -9, -4, 9, -4, 68, -19, 146, 87, -9, -58, 
9, 0, -9, -4, 9, -4, 68, -19, 146, 87, -9, -58, 
9, 0, -9, -4, 9, -4, 68, -19, 146, 87, -9, -58, 
-4, -9, -4, 7, 0, -7, 68, -19, 136, 87, -19, -68, 
-9, -9, 0, 9, -4, -4, 68, -19, 136, 87, -19, -68, 
-14, -9, 4, 12, -9, -2, 68, -19, 136, 87, -19, -68, 
-19, -9, 9, 14, -14, 0, 68, -19, 136, 87, -19, -68, 
-4, 0, 4, 2, -4, 2, 63, -24, 122, 78, -34, -78, 
0, 0, 0, 0, 0, 0, 58, -29, 117, 68, -39, -87, 
4, 0, -4, -2, 4, -2, 53, -34, 112, 58, -43, -97, 
9, 0, -9, -4, 9, -4, 48, -39, 107, 48, -48, -107, 
4, 9, 4, -7, 0, 7, 48, -48, 97, 43, -63, -117, 
0, 9, 9, -4, -4, 9, 48, -48, 97, 39, -68, -117, 
-4, 9, 14, -2, -9, 12, 48, -48, 97, 34, -73, -117, 
-9, 9, 19, 0, -14, 14, 48, -48, 97, 29, -78, -117, 
-14, 4, 19, 4, -17, 12, 39, -58, 82, 14, -82, -131, 
-19, 0, 19, 9, -19, 9, 39, -58, 78, 9, -87, -136, 
-24, -4, 19, 14, -21, 7, 39, -58, 73, 4, -92, -141, 
-29, -9, 19, 19, -24, 4, 39, -58, 68, 0, -97, -146, 
-29, -9, 19, 19, -24, 4, 39, -68, 53, -9, -112, -151, 
-29, -9, 19, 19, -24, 4, 39, -68, 48, -19, -117, -156, 
-29, -9, 19, 19, -24, 4, 39, -68, 43, -29, -122, -161, 
-29, -9, 19, 19, -24, 4, 39, -68, 39, -39, -126, -165, 
-19, -9, 9, 14, -14, 0, 29, -73, 29, -58, -141, -180, 
-19, -9, 9, 14, -14, 0, 29, -78, 19, -68, -146, -185, 
-19, -9, 9, 14, -14, 0, 29, -82, 9, -78, -151, -190, 
