I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-234, 1151, 1385, -458, -810, 1268, -273, -185, 58, 556, -390, -458, 
-234, 1151, 1385, -458, -810, 1268, -273, -185, 58, 556, -390, -458, 
-234, 1151, 1385, -458, -810, 1268, -273, -185, 58, 556, -390, -458, 
-234, 1151, 1385, -458, -810, 1268, -273, -185, 58, 556, -390, -458, 
-239, 1137, 1376, -448, -807, 1256, -244, -170, 87, 575, -375, -448, 
-244, 1132, 1376, -444, -810, 1254, -224, -156, 107, 585, -370, -448, 
-248, 1127, 1376, -439, -812, 1251, -204, -141, 126, 595, -366, -448, 
-253, 1122, 1376, -434, -814, 1249, -185, -126, 146, 605, -361, -448, 
-239, 1112, 1351, -436, -795, 1232, -185, -112, 156, 614, -351, -444, 
-234, 1112, 1346, -439, -790, 1229, -185, -107, 156, 624, -351, -439, 
-229, 1112, 1342, -441, -785, 1227, -185, -102, 156, 634, -351, -434, 
-224, 1112, 1337, -444, -780, 1224, -185, -97, 156, 644, -351, -429, 
-239, 1098, 1337, -429, -788, 1217, -175, -92, 146, 634, -351, -439, 
-244, 1093, 1337, -424, -790, 1215, -165, -87, 146, 634, -351, -448, 
-248, 1088, 1337, -419, -793, 1212, -156, -82, 146, 634, -351, -458, 
-253, 1083, 1337, -414, -795, 1210, -146, -78, 146, 634, -351, -468, 
-253, 1083, 1337, -414, -795, 1210, -156, -92, 131, 624, -351, -468, 
-253, 1083, 1337, -414, -795, 1210, -165, -97, 126, 624, -351, -468, 
-253, 1083, 1337, -414, -795, 1210, -175, -102, 122, 624, -351, -468, 
-253, 1083, 1337, -414, -795, 1210, -185, -107, 117, 624, -351, -468, 
-253, 1083, 1337, -414, -795, 1210, -195, -112, 97, 610, -351, -458, 
-253, 1083, 1337, -414, -795, 1210, -204, -117, 87, 605, -351, -458, 
-253, 1083, 1337, -414, -795, 1210, -214, -122, 78, 600, -351, -458, 
-253, 1083, 1337, -414, -795, 1210, -224, -126, 68, 595, -351, -458, 
-253, 1068, 1322, -407, -788, 1195, -224, -126, 68, 595, -351, -458, 
-253, 1063, 1317, -405, -785, 1190, -224, -126, 68, 595, -351, -458, 
-253, 1058, 1312, -402, -783, 1185, -224, -126, 68, 595, -351, -458, 
-253, 1054, 1307, -400, -780, 1180, -224, -126, 68, 595, -351, -458, 
-248, 1058, 1307, -405, -778, 1183, -214, -131, 78, 605, -341, -458, 
-244, 1063, 1307, -409, -775, 1185, -214, -136, 78, 605, -341, -458, 
-239, 1068, 1307, -414, -773, 1188, -214, -141, 78, 605, -341, -458, 
-234, 1073, 1307, -419, -771, 1190, -214, -146, 78, 605, -341, -458, 
-234, 1083, 1317, -424, -775, 1200, -204, -131, 82, 605, -331, -448, 
-234, 1083, 1317, -424, -775, 1200, -204, -126, 87, 605, -331, -448, 
-234, 1083, 1317, -424, -775, 1200, -204, -122, 92, 605, -331, -448, 
-234, 1083, 1317, -424, -775, 1200, -204, -117, 97, 605, -331, -448, 
-219, 1093, 1312, -436, -766, 1202, -214, -126, 102, 605, -331, -448, 
-214, 1093, 1307, -439, -761, 1200, -214, -126, 107, 605, -331, -448, 
-209, 1093, 1302, -441, -756, 1198, -214, -126, 112, 605, -331, -448, 
-204, 1093, 1298, -444, -751, 1195, -214, -126, 117, 605, -331, -448, 
-214, 1093, 1307, -439, -761, 1200, -224, -136, 107, 605, -322, -458, 
-214, 1093, 1307, -439, -761, 1200, -224, -136, 107, 605, -322, -458, 
-214, 1093, 1307, -439, -761, 1200, -224, -136, 107, 605, -322, -458, 
-214, 1093, 1307, -439, -761, 1200, -224, -136, 107, 605, -322, -458, 
-204, 1093, 1298, -444, -751, 1195, -224, -126, 107, 595, -322, -448, 
-204, 1093, 1298, -444, -751, 1195, -224, -126, 107, 595, -322, -448, 
-204, 1093, 1298, -444, -751, 1195, -224, -126, 107, 595, -322, -448, 
-204, 1093, 1298, -444, -751, 1195, -224, -126, 107, 595, -322, -448, 
-195, 1078, 1273, -441, -734, 1176, -224, -136, 107, 580, -326, -448, 
-195, 1073, 1268, -439, -732, 1171, -224, -136, 107, 575, -331, -448, 
-195, 1068, 1263, -436, -729, 1166, -224, -136, 107, 570, -336, -448, 
-195, 1063, 1259, -434, -727, 1161, -224, -136, 107, 566, -341, -448, 
-200, 1073, 1273, -436, -736, 1173, -214, -146, 122, 580, -336, -448, 
-204, 1073, 1278, -434, -741, 1176, -214, -146, 126, 585, -331, -448, 
-209, 1073, 1283, -431, -746, 1178, -214, -146, 131, 590, -326, -448, 
-214, 1073, 1288, -429, -751, 1180, -214, -146, 136, 595, -322, -448, 
-224, 1083, 1307, -429, -766, 1195, -204, -141, 141, 585, -312, -448, 
-224, 1083, 1307, -429, -766, 1195, -204, -136, 146, 585, -312, -448, 
-224, 1083, 1307, -429, -766, 1195, -204, -131, 151, 585, -312, -448, 
-224, 1083, 1307, -429, -766, 1195, -204, -126, 156, 585, -312, -448, 
-224, 1093, 1317, -434, -771, 1205, -195, -136, 156, 595, -312, -458, 
-224, 1093, 1317, -434, -771, 1205, -195, -136, 156, 595, -312, -458, 
-224, 1093, 1317, -434, -771, 1205, -195, -136, 156, 595, -312, -458, 
-224, 1093, 1317, -434, -771, 1205, -195, -136, 156, 595, -312, -458, 
-224, 1102, 1327, -439, -775, 1215, -204, -126, 151, 605, -302, -453, 
-224, 1102, 1327, -439, -775, 1215, -204, -126, 146, 605, -302, -448, 
-224, 1102, 1327, -439, -775, 1215, -204, -126, 141, 605, -302, -444, 
-224, 1102, 1327, -439, -775, 1215, -204, -126, 136, 605, -302, -439, 
-224, 1093, 1317, -434, -771, 1205, -204, -126, 146, 610, -292, -424, 
-224, 1093, 1317, -434, -771, 1205, -204, -126, 146, 614, -283, -419, 
-224, 1093, 1317, -434, -771, 1205, -204, -126, 146, 619, -273, -414, 
-224, 1093, 1317, -434, -771, 1205, -204, -126, 146, 624, -263, -409, 
-219, 1107, 1327, -444, -773, 1217, -204, -126, 136, 629, -253, -395, 
-214, 1112, 1327, -448, -771, 1220, -204, -126, 136, 634, -244, -390, 
-209, 1117, 1327, -453, -768, 1222, -204, -126, 136, 639, -234, -385, 
-204, 1122, 1327, -458, -766, 1224, -204, -126, 136, 644, -224, -380, 
-214, 1127, 1342, -456, -778, 1234, -214, -126, 126, 653, -219, -366, 
-214, 1132, 1346, -458, -780, 1239, -214, -126, 126, 663, -214, -361, 
-214, 1137, 1351, -461, -783, 1244, -214, -126, 126, 673, -209, -356, 
-214, 1141, 1356, -463, -785, 1249, -214, -126, 126, 683, -204, -351, 
-200, 1156, 1356, -478, -778, 1256, -224, -117, 117, 692, -185, -336, 
-195, 1161, 1356, -483, -775, 1259, -224, -117, 117, 702, -175, -331, 
-190, 1166, 1356, -488, -773, 1261, -224, -117, 117, 712, -165, -326, 
-185, 1171, 1356, -492, -771, 1263, -224, -117, 117, 722, -156, -322, 
-170, 1185, 1356, -507, -763, 1271, -229, -117, 117, 741, -131, -312, 
-165, 1190, 1356, -512, -761, 1273, -234, -117, 117, 751, -117, -302, 
-161, 1195, 1356, -517, -758, 1276, -239, -117, 117, 761, -102, -292, 
-156, 1200, 1356, -522, -756, 1278, -244, -117, 117, 771, -87, -283, 
-151, 1215, 1366, -531, -758, 1290, -248, -107, 122, 795, -58, -268, 
-146, 1229, 1376, -541, -761, 1302, -253, -107, 126, 810, -39, -253, 
-141, 1244, 1385, -551, -763, 1315, -258, -107, 131, 824, -19, -239, 
-136, 1259, 1395, -561, -766, 1327, -263, -107, 136, 839, 0, -224, 
