I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
414, 585, 170, -500, 122, 378, -73, -92, 4, -107, -292, -68, 
409, 575, 165, -492, 122, 370, -63, -87, 0, -117, -297, -73, 
409, 566, 156, -488, 126, 361, -63, -82, -4, -122, -307, -78, 
409, 556, 146, -483, 131, 351, -63, -82, -9, -126, -307, -82, 
409, 546, 136, -478, 136, 341, -58, -73, -14, -141, -312, -92, 
405, 546, 141, -475, 131, 344, -58, -73, -24, -146, -322, -97, 
405, 546, 141, -475, 131, 344, -58, -73, -34, -146, -326, -102, 
405, 541, 136, -473, 134, 339, -53, -63, -39, -146, -331, -107, 
395, 541, 146, -468, 124, 344, -63, -73, -24, -131, -331, -97, 
390, 541, 151, -466, 119, 346, -63, -73, -24, -131, -331, -97, 
390, 541, 151, -466, 119, 346, -58, -78, -24, -131, -331, -97, 
395, 541, 146, -468, 124, 344, -58, -78, -24, -136, -331, -102, 
395, 541, 146, -468, 124, 344, -48, -73, -29, -136, -331, -102, 
395, 541, 146, -468, 124, 344, -48, -73, -29, -136, -326, -102, 
395, 541, 146, -468, 124, 344, -48, -73, -24, -136, -322, -102, 
395, 541, 146, -468, 124, 344, -48, -73, -24, -136, -317, -102, 
385, 531, 146, -458, 119, 339, -39, -63, -24, -136, -322, -102, 
385, 527, 141, -456, 122, 334, -39, -63, -24, -141, -326, -102, 
380, 517, 136, -448, 122, 326, -43, -63, -24, -141, -331, -102, 
380, 512, 131, -446, 124, 322, -48, -63, -29, -141, -336, -102, 
395, 522, 126, -458, 134, 324, -48, -73, -29, -141, -326, -102, 
395, 522, 126, -458, 134, 324, -48, -68, -29, -136, -326, -102, 
395, 517, 122, -456, 136, 319, -43, -68, -29, -136, -326, -102, 
395, 517, 122, -456, 136, 319, -39, -68, -24, -136, -326, -102, 
395, 527, 131, -461, 131, 329, -48, -53, -24, -136, -326, -102, 
390, 531, 141, -461, 124, 336, -53, -53, -24, -136, -326, -102, 
390, 531, 141, -461, 124, 336, -53, -53, -24, -136, -326, -102, 
390, 531, 141, -461, 124, 336, -53, -58, -24, -136, -326, -102, 
385, 522, 136, -453, 124, 329, -43, -58, -29, -131, -326, -112, 
385, 522, 136, -453, 124, 329, -43, -58, -29, -131, -322, -112, 
385, 522, 136, -453, 124, 329, -43, -58, -29, -131, -322, -112, 
385, 522, 136, -453, 124, 329, -34, -58, -29, -131, -322, -107, 
380, 512, 131, -446, 124, 322, -43, -68, -29, -131, -331, -107, 
380, 512, 131, -446, 124, 322, -43, -68, -29, -131, -331, -107, 
385, 512, 126, -448, 129, 319, -48, -68, -29, -131, -331, -107, 
385, 512, 126, -448, 129, 319, -48, -68, -24, -131, -331, -107, 
395, 522, 126, -458, 134, 324, -39, -68, -24, -141, -341, -117, 
395, 522, 126, -458, 134, 324, -39, -58, -24, -131, -331, -107, 
395, 522, 126, -458, 134, 324, -39, -48, -14, -122, -312, -97, 
400, 522, 122, -461, 139, 322, -39, -48, -24, -122, -312, -97, 
414, 517, 102, -466, 156, 309, -39, -34, -24, -126, -317, -107, 
429, 507, 78, -468, 175, 292, -39, -4, -24, -131, -331, -112, 
448, 483, 34, -466, 207, 258, -34, 29, -34, -146, -346, -136, 
448, 444, -4, -446, 226, 219, -9, 82, -29, -185, -380, -161, 
468, 419, -48, -444, 258, 185, 19, 141, -4, -214, -414, -195, 
488, 400, -87, -444, 287, 156, 34, 204, 34, -229, -439, -214, 
492, 409, -82, -451, 287, 163, 48, 248, 68, -229, -439, -214, 
507, 434, -73, -470, 290, 180, 58, 258, 117, -204, -429, -209, 
527, 478, -48, -502, 287, 214, 29, 244, 175, -161, -385, -175, 
536, 551, 14, -544, 261, 283, -4, 204, 263, -82, -317, -112, 
536, 663, 126, -600, 204, 395, -53, 107, 366, 39, -214, -24, 
546, 814, 268, -680, 139, 541, -131, -48, 463, 195, -58, 112, 
561, 985, 424, -773, 68, 705, -248, -248, 497, 375, 126, 292, 
551, 1151, 600, -851, -24, 875, -351, -448, 453, 546, 307, 478, 
541, 1312, 771, -927, -114, 1041, -463, -614, 390, 688, 483, 644, 
536, 1439, 902, -988, -183, 1171, -546, -766, 331, 814, 639, 800, 
517, 1551, 1034, -1034, -258, 1293, -610, -883, 287, 927, 766, 936, 
463, 1639, 1176, -1051, -356, 1407, -653, -980, 248, 1024, 868, 1034, 
434, 1698, 1263, -1066, -414, 1481, -707, -1063, 112, 1117, 966, 1132, 
434, 1761, 1327, -1098, -446, 1544, -766, -1117, -112, 1190, 1063, 1224, 
414, 1815, 1400, -1115, -492, 1607, -819, -1151, -297, 1249, 1132, 1288, 
375, 1800, 1424, -1088, -524, 1612, -810, -1127, -419, 1268, 1137, 1288, 
336, 1693, 1356, -1015, -509, 1525, -727, -1024, -492, 1185, 1049, 1185, 
307, 1498, 1190, -902, -441, 1344, -595, -834, -512, 1019, 849, 985, 
297, 1283, 985, -790, -344, 1134, -453, -619, -541, 795, 619, 766, 
317, 1054, 736, -685, -209, 895, -341, -424, -600, 551, 380, 561, 
307, 814, 507, -561, -100, 661, -229, -234, -639, 287, 107, 331, 
273, 605, 331, -439, -29, 468, -107, -87, -644, 14, -156, 92, 
244, 492, 248, -368, -2, 370, -24, -24, -692, -185, -346, -63, 
244, 439, 195, -341, 24, 317, 0, -4, -732, -292, -429, -136, 
253, 400, 146, -326, 53, 273, 9, 14, -678, -302, -439, -165, 
268, 419, 151, -344, 58, 285, -4, -14, -556, -263, -409, -151, 
278, 458, 180, -368, 48, 319, -43, -53, -439, -214, -370, -117, 
287, 497, 209, -392, 39, 353, -73, -73, -331, -165, -336, -92, 
307, 546, 239, -427, 34, 392, -82, -73, -229, -126, -317, -68, 
341, 585, 244, -463, 48, 414, -92, -97, -146, -92, -292, -43, 
356, 605, 248, -480, 53, 427, -107, -117, -82, -73, -278, -34, 
370, 590, 219, -480, 75, 405, -107, -117, -63, -82, -278, -53, 
375, 570, 195, -473, 90, 383, -87, -87, -53, -97, -297, -63, 
375, 561, 185, -468, 95, 373, -68, -58, -39, -102, -302, -68, 
385, 551, 165, -468, 109, 358, -48, -39, -19, -97, -297, -68, 
380, 551, 170, -466, 104, 361, -29, -14, -4, -97, -297, -68, 
390, 546, 156, -468, 117, 351, -14, -14, -4, -102, -307, -78, 
