I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, -48, 39, 68, -63, -4, 87, 0, 39, -9, -39, -68, 
-87, -48, 39, 68, -63, -4, 87, 0, 39, -9, -39, -68, 
-87, -48, 39, 68, -63, -4, 87, 0, 39, -9, -39, -68, 
-87, -48, 39, 68, -63, -4, 87, 0, 39, -9, -39, -68, 
-82, -43, 39, 63, -61, -2, 78, 9, 48, -9, -29, -58, 
-78, -39, 39, 58, -58, 0, 78, 9, 48, -9, -29, -58, 
-73, -34, 39, 53, -56, 2, 78, 9, 48, -9, -29, -58, 
-68, -29, 39, 48, -53, 4, 78, 9, 48, -9, -29, -58, 
-68, -29, 39, 48, -53, 4, 87, 19, 53, 0, -19, -48, 
-68, -29, 39, 48, -53, 4, 87, 19, 58, 0, -19, -48, 
-68, -29, 39, 48, -53, 4, 87, 19, 63, 0, -19, -48, 
-68, -29, 39, 48, -53, 4, 87, 19, 68, 0, -19, -48, 
-68, -14, 53, 41, -61, 19, 87, 29, 78, 9, -9, -48, 
-68, -9, 58, 39, -63, 24, 87, 29, 78, 9, -9, -48, 
-68, -4, 63, 36, -65, 29, 87, 29, 78, 9, -9, -48, 
-68, 0, 68, 34, -68, 34, 87, 29, 78, 9, -9, -48, 
-58, 0, 58, 29, -58, 29, 97, 39, 87, 19, -9, -39, 
-58, 0, 58, 29, -58, 29, 97, 39, 87, 19, -9, -39, 
-58, 0, 58, 29, -58, 29, 97, 39, 87, 19, -9, -39, 
-58, 0, 58, 29, -58, 29, 97, 39, 87, 19, -9, -39, 
-58, 0, 58, 29, -58, 29, 107, 43, 92, 29, 0, -29, 
-58, 0, 58, 29, -58, 29, 107, 48, 97, 29, 0, -29, 
-58, 0, 58, 29, -58, 29, 107, 53, 102, 29, 0, -29, 
-58, 0, 58, 29, -58, 29, 107, 58, 107, 29, 0, -29, 
-58, -9, 48, 34, -53, 19, 97, 58, 97, 29, 9, -29, 
-58, -9, 48, 34, -53, 19, 97, 58, 97, 29, 9, -29, 
-58, -9, 48, 34, -53, 19, 97, 58, 97, 29, 9, -29, 
-58, -9, 48, 34, -53, 19, 97, 58, 97, 29, 9, -29, 
-53, -4, 48, 29, -51, 21, 97, 63, 107, 39, 9, -29, 
-48, 0, 48, 24, -48, 24, 97, 68, 107, 39, 9, -29, 
-43, 4, 48, 19, -46, 26, 97, 73, 107, 39, 9, -29, 
-39, 9, 48, 14, -43, 29, 97, 78, 107, 39, 9, -29, 
-29, 9, 39, 9, -34, 24, 97, 87, 112, 43, 14, -14, 
-29, 9, 39, 9, -34, 24, 97, 87, 117, 48, 19, -9, 
-29, 9, 39, 9, -34, 24, 97, 87, 122, 53, 24, -4, 
-29, 9, 39, 9, -34, 24, 97, 87, 126, 58, 29, 0, 
-29, 19, 48, 4, -39, 34, 97, 97, 126, 68, 39, 0, 
-29, 19, 48, 4, -39, 34, 97, 97, 126, 68, 39, 0, 
-29, 19, 48, 4, -39, 34, 97, 97, 126, 68, 39, 0, 
-29, 19, 48, 4, -39, 34, 97, 97, 126, 68, 39, 0, 
-19, 29, 48, -4, -34, 39, 97, 102, 136, 68, 39, 9, 
-19, 29, 48, -4, -34, 39, 97, 107, 136, 68, 39, 9, 
-19, 29, 48, -4, -34, 39, 97, 112, 136, 68, 39, 9, 
-19, 29, 48, -4, -34, 39, 97, 117, 136, 68, 39, 9, 
-9, 39, 48, -14, -29, 43, 97, 126, 146, 78, 39, 9, 
-9, 39, 48, -14, -29, 43, 97, 126, 146, 78, 39, 9, 
-9, 39, 48, -14, -29, 43, 97, 126, 146, 78, 39, 9, 
-9, 39, 48, -14, -29, 43, 97, 126, 146, 78, 39, 9, 
0, 39, 39, -19, -19, 39, 87, 136, 156, 68, 39, 9, 
0, 39, 39, -19, -19, 39, 87, 136, 156, 68, 39, 9, 
0, 39, 39, -19, -19, 39, 87, 136, 156, 68, 39, 9, 
0, 39, 39, -19, -19, 39, 87, 136, 156, 68, 39, 9, 
0, 48, 48, -24, -24, 48, 92, 151, 161, 82, 48, 14, 
0, 48, 48, -24, -24, 48, 97, 156, 165, 87, 48, 19, 
0, 48, 48, -24, -24, 48, 102, 161, 170, 92, 48, 24, 
0, 48, 48, -24, -24, 48, 107, 165, 175, 97, 48, 29, 
9, 58, 48, -34, -19, 53, 107, 175, 180, 102, 63, 34, 
9, 58, 48, -34, -19, 53, 107, 185, 185, 107, 68, 39, 
9, 58, 48, -34, -19, 53, 107, 195, 190, 112, 73, 43, 
9, 58, 48, -34, -19, 53, 107, 204, 195, 117, 78, 48, 
14, 48, 34, -31, -9, 41, 117, 219, 209, 131, 82, 53, 
19, 48, 29, -34, -4, 39, 117, 224, 214, 136, 87, 58, 
24, 48, 24, -36, 0, 36, 117, 229, 219, 141, 92, 63, 
29, 48, 19, -39, 4, 34, 117, 234, 224, 146, 97, 68, 
34, 58, 24, -46, 4, 41, 117, 248, 224, 146, 107, 73, 
39, 58, 19, -48, 9, 39, 117, 253, 224, 146, 107, 78, 
43, 58, 14, -51, 14, 36, 117, 258, 224, 146, 107, 82, 
48, 58, 9, -53, 19, 34, 117, 263, 224, 146, 107, 87, 
58, 68, 9, -63, 24, 39, 107, 268, 224, 136, 107, 97, 
58, 78, 19, -68, 19, 48, 107, 273, 224, 136, 107, 97, 
58, 87, 29, -73, 14, 58, 107, 278, 224, 136, 107, 97, 
58, 97, 39, -78, 9, 68, 107, 283, 224, 136, 107, 97, 
